tokenId,name,Quality,Type,Level,CfgId,Feature,Style,Billboard,Visual,Area,GreenhouseAmount,DefenderAttributesBonus,PlantTime,SeedConsumption,WeedProduction,MaxStorage,ClaimableStorage,MaxHP,CurrentHP,FarmState
1142,MOBLAND Weed Farm #1142,Common,1,1,1142,1,1,0,1,4,4,300,44340,250,350,9550,4775,608,608,1
1143,MOBLAND Weed Farm #1143,Uncommon,1,1,1143,1,1,0,11,6,6,630,41880,250,402,14937,7468,668,668,1
1144,MOBLAND Weed Farm #1144,Common,1,1,1144,1,1,0,1,4,4,310,41220,247,350,9240,4620,580,580,1
1145,MOBLAND Weed Farm #1145,Common,1,1,1145,1,1,0,1,4,4,300,42420,257,360,9597,4798,628,628,1
1146,MOBLAND Weed Farm #1146,Epic,1,1,1146,1,1,0,31,12,12,1210,44340,255,512,38222,19111,936,936,1
1147,MOBLAND Weed Farm #1147,Common,1,1,1147,1,1,0,1,4,4,320,41880,257,355,9460,4730,574,574,1
1148,MOBLAND Weed Farm #1148,Rare,1,1,1148,1,1,0,21,9,9,810,42600,255,462,22892,11446,747,747,1
1149,MOBLAND Weed Farm #1149,Epic,1,1,1149,1,1,0,31,12,12,1290,43320,252,505,35565,17782,915,915,1
1150,MOBLAND Weed Farm #1150,Common,1,1,1150,1,1,0,1,4,4,290,43800,247,365,9385,4692,578,578,1
1151,MOBLAND Weed Farm #1151,Common,1,1,1151,1,1,0,1,4,4,300,41820,257,370,9527,4763,576,576,1
1152,MOBLAND Weed Farm #1152,Epic,1,1,1152,1,1,0,31,12,12,1250,41700,237,515,38925,19462,874,874,1
1153,MOBLAND Weed Farm #1153,Common,1,1,1153,1,1,0,1,4,4,320,44220,247,380,9405,4702,585,585,1
1154,MOBLAND Weed Farm #1154,Uncommon,1,1,1154,1,1,0,11,6,6,550,41940,252,382,14640,7320,632,632,1
1155,MOBLAND Weed Farm #1155,Common,1,1,1155,1,1,0,1,4,4,290,44040,252,345,10077,5038,624,624,1
1156,MOBLAND Weed Farm #1156,Uncommon,1,1,1156,1,1,0,11,6,6,550,44820,257,392,14512,7256,629,629,1
1157,MOBLAND Weed Farm #1157,Rare,1,1,1157,1,1,0,21,9,9,820,45180,237,462,24202,12101,734,734,1
1158,MOBLAND Weed Farm #1158,Legendary,1,1,1158,1,1,0,41,16,16,1630,43740,252,595,35982,17991,1078,1078,1
1159,MOBLAND Weed Farm #1159,Common,1,1,1159,1,1,0,1,4,4,280,45180,257,345,9947,4973,587,587,1
1160,MOBLAND Weed Farm #1160,Common,1,1,1160,1,1,0,1,4,4,270,43680,260,357,10020,5010,616,616,1
1161,MOBLAND Weed Farm #1161,Rare,1,1,1161,1,1,0,21,9,9,820,42300,250,425,22957,11478,757,757,1
1162,MOBLAND Weed Farm #1162,Common,1,1,1162,1,1,0,1,4,4,300,41280,245,362,9277,4638,610,610,1
1163,MOBLAND Weed Farm #1163,Common,1,1,1163,1,1,0,1,4,4,270,44160,242,357,9517,4758,613,613,1
1164,MOBLAND Weed Farm #1164,Common,1,1,1164,1,1,0,1,4,4,290,41880,245,377,9812,4906,577,577,1
1165,MOBLAND Weed Farm #1165,Uncommon,1,1,1165,1,1,0,11,6,6,640,43800,245,382,14722,7361,654,654,1
1166,MOBLAND Weed Farm #1166,Common,1,1,1166,1,1,0,1,4,4,290,42900,245,352,9760,4880,602,602,1
1167,MOBLAND Weed Farm #1167,Epic,1,1,1167,1,1,0,31,12,12,1160,41340,245,542,37850,18925,879,879,1
1168,MOBLAND Weed Farm #1168,Common,1,1,1168,1,1,0,1,4,4,290,42900,242,360,9657,4828,610,610,1
1169,MOBLAND Weed Farm #1169,Legendary,1,1,1169,1,1,0,41,16,16,1390,42180,255,587,57130,28565,1033,1033,1
1170,MOBLAND Weed Farm #1170,Common,1,1,1170,1,1,0,1,4,4,300,41880,260,370,9887,4943,587,587,1
1171,MOBLAND Weed Farm #1171,Common,1,1,1171,1,1,0,1,4,4,300,42120,240,372,9357,4678,594,594,1
1172,MOBLAND Weed Farm #1172,Rare,1,1,1172,1,1,0,21,9,9,970,44760,245,420,24902,12451,756,756,1
1173,MOBLAND Weed Farm #1173,Epic,1,1,1173,1,1,0,31,12,12,1110,43680,257,530,39022,19511,899,899,1
1174,MOBLAND Weed Farm #1174,Common,1,1,1174,1,1,0,1,4,4,300,45180,255,352,9465,4732,626,626,1
1175,MOBLAND Weed Farm #1175,Common,1,1,1175,1,1,0,1,4,4,300,41160,242,372,9482,4741,617,617,1
1176,MOBLAND Weed Farm #1176,Common,1,1,1176,1,1,0,1,4,4,300,45300,245,345,9872,4936,585,585,1
1177,MOBLAND Weed Farm #1177,Common,1,1,1177,1,1,0,1,4,4,270,43560,242,375,9937,4968,580,580,1
1178,MOBLAND Weed Farm #1178,Common,1,1,1178,1,1,0,1,4,4,280,45120,242,375,9982,4991,612,612,1
1179,MOBLAND Weed Farm #1179,Common,1,1,1179,1,1,0,1,4,4,270,45120,245,357,9980,4990,610,610,1
1180,MOBLAND Weed Farm #1180,Rare,1,1,1180,1,1,0,21,9,9,940,41700,237,427,24092,12046,713,713,1
1181,MOBLAND Weed Farm #1181,Common,1,1,1181,1,1,0,1,4,4,320,41220,250,375,9942,4971,612,612,1
1182,MOBLAND Weed Farm #1182,Common,1,1,1182,1,1,0,1,4,4,280,41880,255,352,9822,4911,619,619,1
1183,MOBLAND Weed Farm #1183,Common,1,1,1183,1,1,0,1,4,4,300,44760,242,360,9607,4803,578,578,1
1184,MOBLAND Weed Farm #1184,Common,1,1,1184,1,1,0,1,4,4,270,45180,252,380,9930,4965,585,585,1
1185,MOBLAND Weed Farm #1185,Rare,1,1,1185,1,1,0,21,9,9,860,44940,240,447,23100,11550,734,734,1
1186,MOBLAND Weed Farm #1186,Common,1,1,1186,1,1,0,1,4,4,320,42960,242,375,9410,4705,617,617,1
1187,MOBLAND Weed Farm #1187,Uncommon,1,1,1187,1,1,0,11,6,6,570,45300,245,380,14612,7306,644,644,1
1188,MOBLAND Weed Farm #1188,Uncommon,1,1,1188,1,1,0,11,6,6,590,44400,260,410,14320,7160,629,629,1
1189,MOBLAND Weed Farm #1189,Uncommon,1,1,1189,1,1,0,11,6,6,570,43380,237,407,14372,7186,633,633,1
1190,MOBLAND Weed Farm #1190,Uncommon,1,1,1190,1,1,0,11,6,6,630,44700,257,390,14135,7067,629,629,1
1191,MOBLAND Weed Farm #1191,Uncommon,1,1,1191,1,1,0,11,6,6,640,44400,250,415,14785,7392,631,631,1
1192,MOBLAND Weed Farm #1192,Uncommon,1,1,1192,1,1,0,11,6,6,580,43260,260,385,13872,6936,674,674,1
1193,MOBLAND Weed Farm #1193,Common,1,1,1193,1,1,0,1,4,4,290,42000,250,362,9580,4790,575,575,1
1194,MOBLAND Weed Farm #1194,Common,1,1,1194,1,1,0,1,4,4,280,43980,245,377,9365,4682,600,600,1
1195,MOBLAND Weed Farm #1195,Legendary,1,1,1195,1,1,0,41,16,16,1630,44880,247,630,35832,17916,1133,1133,1
1196,MOBLAND Weed Farm #1196,Epic,1,1,1196,1,1,0,31,12,12,1220,44700,245,505,35970,17985,861,861,1
1197,MOBLAND Weed Farm #1197,Rare,1,1,1197,1,1,0,21,9,9,840,42300,245,435,23065,11532,718,718,1
1198,MOBLAND Weed Farm #1198,Rare,1,1,1198,1,1,0,21,9,9,930,42540,242,420,24720,12360,740,740,1
1199,MOBLAND Weed Farm #1199,Uncommon,1,1,1199,1,1,0,11,6,6,650,41640,240,380,13690,6845,677,677,1
1200,MOBLAND Weed Farm #1200,Rare,1,1,1200,1,1,0,21,9,9,960,41700,242,457,24957,12478,755,755,1
1201,MOBLAND Weed Farm #1201,Common,1,1,1201,1,1,0,1,4,4,290,43680,240,367,9667,4833,619,619,1
1202,MOBLAND Weed Farm #1202,Rare,1,1,1202,1,1,0,21,9,9,970,44940,240,442,22932,11466,775,775,1
1203,MOBLAND Weed Farm #1203,Common,1,1,1203,1,1,0,1,4,4,320,41820,240,370,9575,4787,613,613,1
1204,MOBLAND Weed Farm #1204,Common,1,1,1204,1,1,0,1,4,4,270,44340,250,367,9585,4792,620,620,1
1205,MOBLAND Weed Farm #1205,Rare,1,1,1205,1,1,0,21,9,9,840,44940,240,437,24965,12482,754,754,1
1206,MOBLAND Weed Farm #1206,Common,1,1,1206,1,1,0,1,4,4,280,41520,245,345,9732,4866,583,583,1
1207,MOBLAND Weed Farm #1207,Uncommon,1,1,1207,1,1,0,11,6,6,650,42780,245,412,14767,7383,643,643,1
1208,MOBLAND Weed Farm #1208,Epic,1,1,1208,1,1,0,31,12,12,1110,42840,255,497,37462,18731,861,861,1
1209,MOBLAND Weed Farm #1209,Epic,1,1,1209,1,1,0,31,12,12,1180,41040,257,515,39040,19520,877,877,1
1210,MOBLAND Weed Farm #1210,Uncommon,1,1,1210,1,1,0,11,6,6,540,44760,252,385,13775,6887,653,653,1
1211,MOBLAND Weed Farm #1211,Common,1,1,1211,1,1,0,1,4,4,280,43140,242,345,9177,4588,607,607,1
1212,MOBLAND Weed Farm #1212,Common,1,1,1212,1,1,0,1,4,4,290,41400,252,362,10040,5020,581,581,1
1213,MOBLAND Weed Farm #1213,Uncommon,1,1,1213,1,1,0,11,6,6,560,44460,255,410,14410,7205,655,655,1
1214,MOBLAND Weed Farm #1214,Uncommon,1,1,1214,1,1,0,11,6,6,640,42960,252,392,14047,7023,636,636,1
1215,MOBLAND Weed Farm #1215,Uncommon,1,1,1215,1,1,0,11,6,6,650,41580,260,402,13972,6986,630,630,1
1216,MOBLAND Weed Farm #1216,Common,1,1,1216,1,1,0,1,4,4,290,44040,240,342,9992,4996,589,589,1
1217,MOBLAND Weed Farm #1217,Common,1,1,1217,1,1,0,1,4,4,290,43380,250,345,9772,4886,577,577,1
1218,MOBLAND Weed Farm #1218,Common,1,1,1218,1,1,0,1,4,4,270,41700,237,370,9290,4645,596,596,1
1219,MOBLAND Weed Farm #1219,Common,1,1,1219,1,1,0,1,4,4,280,43800,245,370,9537,4768,571,571,1
1220,MOBLAND Weed Farm #1220,Common,1,1,1220,1,1,0,1,4,4,310,42660,250,355,10022,5011,624,624,1
1221,MOBLAND Weed Farm #1221,Uncommon,1,1,1221,1,1,0,11,6,6,570,41940,245,407,14300,7150,633,633,1
1222,MOBLAND Weed Farm #1222,Uncommon,1,1,1222,1,1,0,11,6,6,550,41160,252,387,13660,6830,680,680,1
1223,MOBLAND Weed Farm #1223,Common,1,1,1223,1,1,0,1,4,4,270,45000,260,350,9180,4590,600,600,1
1224,MOBLAND Weed Farm #1224,Common,1,1,1224,1,1,0,1,4,4,280,45240,257,372,9312,4656,604,604,1
1225,MOBLAND Weed Farm #1225,Uncommon,1,1,1225,1,1,0,11,6,6,640,41940,255,410,14717,7358,669,669,1
1226,MOBLAND Weed Farm #1226,Common,1,1,1226,1,1,0,1,4,4,280,43560,245,345,9782,4891,578,578,1
1227,MOBLAND Weed Farm #1227,Common,1,1,1227,1,1,0,1,4,4,300,41160,255,355,9322,4661,584,584,1
1228,MOBLAND Weed Farm #1228,Uncommon,1,1,1228,1,1,0,11,6,6,610,43260,257,412,13777,6888,640,640,1
1229,MOBLAND Weed Farm #1229,Uncommon,1,1,1229,1,1,0,11,6,6,640,42360,237,410,14175,7087,640,640,1
1230,MOBLAND Weed Farm #1230,Common,1,1,1230,1,1,0,1,4,4,290,45300,237,345,9795,4897,591,591,1
1231,MOBLAND Weed Farm #1231,Rare,1,1,1231,1,1,0,21,9,9,810,42900,257,452,23785,11892,742,742,1
1232,MOBLAND Weed Farm #1232,Rare,1,1,1232,1,1,0,21,9,9,850,43080,255,435,24402,12201,753,753,1
1233,MOBLAND Weed Farm #1233,Legendary,1,1,1233,1,1,0,41,16,16,1380,45180,260,625,36220,18110,1048,1048,1
1234,MOBLAND Weed Farm #1234,Common,1,1,1234,1,1,0,1,4,4,300,41580,260,345,9355,4677,591,591,1
1235,MOBLAND Weed Farm #1235,Common,1,1,1235,1,1,0,1,4,4,270,41580,245,377,10010,5005,609,609,1
1236,MOBLAND Weed Farm #1236,Common,1,1,1236,1,1,0,1,4,4,290,41340,252,372,9392,4696,572,572,1
1237,MOBLAND Weed Farm #1237,Uncommon,1,1,1237,1,1,0,11,6,6,650,41940,252,390,14105,7052,682,682,1
1238,MOBLAND Weed Farm #1238,Rare,1,1,1238,1,1,0,21,9,9,980,43500,240,422,24302,12151,728,728,1
1239,MOBLAND Weed Farm #1239,Uncommon,1,1,1239,1,1,0,11,6,6,590,42360,257,412,14852,7426,687,687,1
1240,MOBLAND Weed Farm #1240,Uncommon,1,1,1240,1,1,0,11,6,6,650,44640,257,385,13652,6826,645,645,1
1241,MOBLAND Weed Farm #1241,Uncommon,1,1,1241,1,1,0,11,6,6,620,45000,257,392,14362,7181,691,691,1
1242,MOBLAND Weed Farm #1242,Common,1,1,1242,1,1,0,1,4,4,270,41340,260,362,9322,4661,597,597,1
1243,MOBLAND Weed Farm #1243,Legendary,1,1,1243,1,1,0,41,16,16,1510,41100,245,602,35760,17880,1096,1096,1
1244,MOBLAND Weed Farm #1244,Common,1,1,1244,1,1,0,1,4,4,290,45240,237,375,9935,4967,613,613,1
1245,MOBLAND Weed Farm #1245,Rare,1,1,1245,1,1,0,21,9,9,820,44040,245,425,24577,12288,768,768,1
1246,MOBLAND Weed Farm #1246,Common,1,1,1246,1,1,0,1,4,4,290,42720,242,372,9700,4850,591,591,1
1247,MOBLAND Weed Farm #1247,Common,1,1,1247,1,1,0,1,4,4,270,41040,247,365,9547,4773,604,604,1
1248,MOBLAND Weed Farm #1248,Rare,1,1,1248,1,1,0,21,9,9,850,42240,237,452,23290,11645,738,738,1
1249,MOBLAND Weed Farm #1249,Common,1,1,1249,1,1,0,1,4,4,290,43920,250,342,9425,4712,620,620,1
1250,MOBLAND Weed Farm #1250,Rare,1,1,1250,1,1,0,21,9,9,950,44880,242,427,23795,11897,752,752,1
1251,MOBLAND Weed Farm #1251,Epic,1,1,1251,1,1,0,31,12,12,1170,42240,237,525,36055,18027,873,873,1
1252,MOBLAND Weed Farm #1252,Common,1,1,1252,1,1,0,1,4,4,280,44220,260,377,9840,4920,580,580,1
1253,MOBLAND Weed Farm #1253,Uncommon,1,1,1253,1,1,0,11,6,6,640,41220,240,412,14895,7447,686,686,1
1254,MOBLAND Weed Farm #1254,Common,1,1,1254,1,1,0,1,4,4,320,42120,247,372,9660,4830,582,582,1
1255,MOBLAND Weed Farm #1255,Rare,1,1,1255,1,1,0,21,9,9,930,44940,240,425,24430,12215,763,763,1
1256,MOBLAND Weed Farm #1256,Common,1,1,1256,1,1,0,1,4,4,280,43320,240,380,9322,4661,574,574,1
1257,MOBLAND Weed Farm #1257,Uncommon,1,1,1257,1,1,0,11,6,6,580,44880,250,392,14335,7167,678,678,1
1258,MOBLAND Weed Farm #1258,Common,1,1,1258,1,1,0,1,4,4,270,44400,255,350,9125,4562,611,611,1
1259,MOBLAND Weed Farm #1259,Common,1,1,1259,1,1,0,1,4,4,300,42780,252,362,9975,4987,598,598,1
1260,MOBLAND Weed Farm #1260,Epic,1,1,1260,1,1,0,31,12,12,1260,43680,257,522,38207,19103,903,903,1
1261,MOBLAND Weed Farm #1261,Rare,1,1,1261,1,1,0,21,9,9,860,42600,260,460,24900,12450,776,776,1
1262,MOBLAND Weed Farm #1262,Common,1,1,1262,1,1,0,1,4,4,320,42000,242,360,9552,4776,611,611,1
1263,MOBLAND Weed Farm #1263,Common,1,1,1263,1,1,0,1,4,4,270,45060,240,362,9737,4868,600,600,1
1264,MOBLAND Weed Farm #1264,Uncommon,1,1,1264,1,1,0,11,6,6,590,44100,247,392,14047,7023,628,628,1
1265,MOBLAND Weed Farm #1265,Common,1,1,1265,1,1,0,1,4,4,290,44340,245,347,9165,4582,596,596,1
1266,MOBLAND Weed Farm #1266,Epic,1,1,1266,1,1,0,31,12,12,1240,42420,240,522,38037,19018,903,903,1
1267,MOBLAND Weed Farm #1267,Uncommon,1,1,1267,1,1,0,11,6,6,590,44580,247,385,13642,6821,689,689,1
1268,MOBLAND Weed Farm #1268,Uncommon,1,1,1268,1,1,0,11,6,6,570,42120,247,407,14660,7330,661,661,1
1269,MOBLAND Weed Farm #1269,Common,1,1,1269,1,1,0,1,4,4,320,43620,247,347,9987,4993,580,580,1
1270,MOBLAND Weed Farm #1270,Common,1,1,1270,1,1,0,1,4,4,320,42120,245,355,9190,4595,618,618,1
1271,MOBLAND Weed Farm #1271,Rare,1,1,1271,1,1,0,21,9,9,980,43140,252,427,22742,11371,734,734,1
1272,MOBLAND Weed Farm #1272,Rare,1,1,1272,1,1,0,21,9,9,890,43020,240,440,22732,11366,754,754,1
1273,MOBLAND Weed Farm #1273,Common,1,1,1273,1,1,0,1,4,4,290,45180,255,355,9182,4591,588,588,1
1274,MOBLAND Weed Farm #1274,Common,1,1,1274,1,1,0,1,4,4,320,42360,237,355,9317,4658,604,604,1
1275,MOBLAND Weed Farm #1275,Common,1,1,1275,1,1,0,1,4,4,320,44580,240,375,9975,4987,589,589,1
1276,MOBLAND Weed Farm #1276,Common,1,1,1276,1,1,0,1,4,4,320,43320,250,352,10075,5037,614,614,1
1277,MOBLAND Weed Farm #1277,Common,1,1,1277,1,1,0,1,4,4,310,43860,240,350,9572,4786,621,621,1
1278,MOBLAND Weed Farm #1278,Common,1,1,1278,1,1,0,1,4,4,300,43920,247,355,9422,4711,609,609,1
1279,MOBLAND Weed Farm #1279,Rare,1,1,1279,1,1,0,21,9,9,960,42720,245,427,24152,12076,781,781,1
1280,MOBLAND Weed Farm #1280,Uncommon,1,1,1280,1,1,0,11,6,6,650,43980,255,390,14257,7128,677,677,1
1281,MOBLAND Weed Farm #1281,Common,1,1,1281,1,1,0,1,4,4,320,41940,242,347,9690,4845,573,573,1
1282,MOBLAND Weed Farm #1282,Common,1,1,1282,1,1,0,1,4,4,290,43200,255,360,10032,5016,586,586,1
1283,MOBLAND Weed Farm #1283,Common,1,1,1283,1,1,0,1,4,4,300,43980,255,362,9460,4730,623,623,1
1284,MOBLAND Weed Farm #1284,Common,1,1,1284,1,1,0,1,4,4,320,44100,245,350,9427,4713,586,586,1
1285,MOBLAND Weed Farm #1285,Legendary,1,1,1285,1,1,0,41,16,16,1520,42420,237,577,38125,19062,1048,1048,1
1286,MOBLAND Weed Farm #1286,Rare,1,1,1286,1,1,0,21,9,9,970,44340,242,427,24645,12322,733,733,1
1287,MOBLAND Weed Farm #1287,Uncommon,1,1,1287,1,1,0,11,6,6,630,42420,242,412,14545,7272,689,689,1
1288,MOBLAND Weed Farm #1288,Common,1,1,1288,1,1,0,1,4,4,270,43500,247,370,9135,4567,615,615,1
1289,MOBLAND Weed Farm #1289,Common,1,1,1289,1,1,0,1,4,4,270,41760,240,372,9885,4942,572,572,1
1290,MOBLAND Weed Farm #1290,Common,1,1,1290,1,1,0,1,4,4,310,45300,260,357,9205,4602,590,590,1
1291,MOBLAND Weed Farm #1291,Common,1,1,1291,1,1,0,1,4,4,310,44160,240,355,9797,4898,596,596,1
1292,MOBLAND Weed Farm #1292,Common,1,1,1292,1,1,0,1,4,4,300,43380,250,345,9530,4765,577,577,1
1293,MOBLAND Weed Farm #1293,Uncommon,1,1,1293,1,1,0,11,6,6,570,43080,240,415,14665,7332,635,635,1
1294,MOBLAND Weed Farm #1294,Uncommon,1,1,1294,1,1,0,11,6,6,600,41940,252,390,14810,7405,676,676,1
1295,MOBLAND Weed Farm #1295,Legendary,1,1,1295,1,1,0,41,16,16,1590,43380,247,622,37515,18757,1113,1113,1
1296,MOBLAND Weed Farm #1296,Uncommon,1,1,1296,1,1,0,11,6,6,640,44100,242,405,14585,7292,679,679,1
1297,MOBLAND Weed Farm #1297,Rare,1,1,1297,1,1,0,21,9,9,950,44940,240,460,23547,11773,751,751,1
1298,MOBLAND Weed Farm #1298,Common,1,1,1298,1,1,0,1,4,4,320,44160,247,350,9327,4663,575,575,1
1299,MOBLAND Weed Farm #1299,Common,1,1,1299,1,1,0,1,4,4,270,44520,240,347,9792,4896,617,617,1
1300,MOBLAND Weed Farm #1300,Uncommon,1,1,1300,1,1,0,11,6,6,550,41940,252,402,14360,7180,674,674,1
1301,MOBLAND Weed Farm #1301,Common,1,1,1301,1,1,0,1,4,4,320,42720,240,365,9815,4907,595,595,1
1302,MOBLAND Weed Farm #1302,Uncommon,1,1,1302,1,1,0,11,6,6,570,42060,255,380,14317,7158,692,692,1
1303,MOBLAND Weed Farm #1303,Rare,1,1,1303,1,1,0,21,9,9,880,42960,257,457,22730,11365,755,755,1
1304,MOBLAND Weed Farm #1304,Common,1,1,1304,1,1,0,1,4,4,300,42300,245,347,9385,4692,615,615,1
1305,MOBLAND Weed Farm #1305,Common,1,1,1305,1,1,0,1,4,4,270,42420,257,360,9997,4998,617,617,1
1306,MOBLAND Weed Farm #1306,Uncommon,1,1,1306,1,1,0,11,6,6,620,42420,252,395,14177,7088,641,641,1
1307,MOBLAND Weed Farm #1307,Common,1,1,1307,1,1,0,1,4,4,310,44280,245,367,9807,4903,603,603,1
1308,MOBLAND Weed Farm #1308,Common,1,1,1308,1,1,0,1,4,4,320,42180,237,372,9877,4938,613,613,1
1309,MOBLAND Weed Farm #1309,Common,1,1,1309,1,1,0,1,4,4,300,45000,260,355,9662,4831,610,610,1
1310,MOBLAND Weed Farm #1310,Uncommon,1,1,1310,1,1,0,11,6,6,550,41880,257,402,14050,7025,683,683,1
1311,MOBLAND Weed Farm #1311,Epic,1,1,1311,1,1,0,31,12,12,1270,44580,245,532,38182,19091,856,856,1
1312,MOBLAND Weed Farm #1312,Epic,1,1,1312,1,1,0,31,12,12,1080,44520,240,505,37682,18841,884,884,1
1313,MOBLAND Weed Farm #1313,Common,1,1,1313,1,1,0,1,4,4,280,41160,255,347,10025,5012,593,593,1
1314,MOBLAND Weed Farm #1314,Common,1,1,1314,1,1,0,1,4,4,290,42120,245,355,9490,4745,613,613,1
1315,MOBLAND Weed Farm #1315,Common,1,1,1315,1,1,0,1,4,4,280,44400,247,347,9655,4827,586,586,1
1316,MOBLAND Weed Farm #1316,Epic,1,1,1316,1,1,0,31,12,12,1230,43680,257,497,36920,18460,944,944,1
1317,MOBLAND Weed Farm #1317,Uncommon,1,1,1317,1,1,0,11,6,6,620,41940,252,412,13682,6841,675,675,1
1318,MOBLAND Weed Farm #1318,Common,1,1,1318,1,1,0,1,4,4,290,44460,257,365,10040,5020,586,586,1
1319,MOBLAND Weed Farm #1319,Common,1,1,1319,1,1,0,1,4,4,270,42420,255,370,9572,4786,587,587,1
1320,MOBLAND Weed Farm #1320,Uncommon,1,1,1320,1,1,0,11,6,6,540,42660,252,400,14827,7413,648,648,1
1321,MOBLAND Weed Farm #1321,Common,1,1,1321,1,1,0,1,4,4,290,41220,257,367,9545,4772,618,618,1
1322,MOBLAND Weed Farm #1322,Common,1,1,1322,1,1,0,1,4,4,300,43860,245,362,9630,4815,603,603,1
1323,MOBLAND Weed Farm #1323,Common,1,1,1323,1,1,0,1,4,4,270,43440,250,347,9922,4961,599,599,1
1324,MOBLAND Weed Farm #1324,Common,1,1,1324,1,1,0,1,4,4,320,43860,242,345,9650,4825,617,617,1
1325,MOBLAND Weed Farm #1325,Uncommon,1,1,1325,1,1,0,11,6,6,640,44040,237,387,14210,7105,668,668,1
1326,MOBLAND Weed Farm #1326,Common,1,1,1326,1,1,0,1,4,4,300,41580,250,350,9632,4816,613,613,1
1327,MOBLAND Weed Farm #1327,Common,1,1,1327,1,1,0,1,4,4,280,43920,257,362,9682,4841,578,578,1
1328,MOBLAND Weed Farm #1328,Uncommon,1,1,1328,1,1,0,11,6,6,540,42480,250,382,13805,6902,667,667,1
1329,MOBLAND Weed Farm #1329,Common,1,1,1329,1,1,0,1,4,4,290,43440,255,367,9477,4738,624,624,1
1330,MOBLAND Weed Farm #1330,Uncommon,1,1,1330,1,1,0,11,6,6,590,41940,252,392,15055,7527,636,636,1
1331,MOBLAND Weed Farm #1331,Common,1,1,1331,1,1,0,1,4,4,320,41880,252,347,9295,4647,613,613,1
1332,MOBLAND Weed Farm #1332,Uncommon,1,1,1332,1,1,0,11,6,6,550,42720,250,387,14492,7246,690,690,1
1333,MOBLAND Weed Farm #1333,Common,1,1,1333,1,1,0,1,4,4,280,42960,255,365,9645,4822,590,590,1
1334,MOBLAND Weed Farm #1334,Common,1,1,1334,1,1,0,1,4,4,310,43740,245,357,9392,4696,614,614,1
1335,MOBLAND Weed Farm #1335,Common,1,1,1335,1,1,0,1,4,4,310,42300,250,350,9715,4857,604,604,1
1336,MOBLAND Weed Farm #1336,Uncommon,1,1,1336,1,1,0,11,6,6,580,43140,240,415,14210,7105,662,662,1
1337,MOBLAND Weed Farm #1337,Common,1,1,1337,1,1,0,1,4,4,290,43320,252,362,9857,4928,583,583,1
1338,MOBLAND Weed Farm #1338,Uncommon,1,1,1338,1,1,0,11,6,6,590,41580,242,407,15002,7501,646,646,1
1339,MOBLAND Weed Farm #1339,Uncommon,1,1,1339,1,1,0,11,6,6,620,45240,257,380,14212,7106,647,647,1
1340,MOBLAND Weed Farm #1340,Common,1,1,1340,1,1,0,1,4,4,290,43020,242,347,9447,4723,600,600,1
1341,MOBLAND Weed Farm #1341,Common,1,1,1341,1,1,0,1,4,4,300,43200,237,357,9355,4677,594,594,1
1342,MOBLAND Weed Farm #1342,Common,1,1,1342,1,1,0,1,4,4,280,41280,250,347,9440,4720,575,575,1
1343,MOBLAND Weed Farm #1343,Rare,1,1,1343,1,1,0,21,9,9,920,44940,240,432,22740,11370,783,783,1
1344,MOBLAND Weed Farm #1344,Uncommon,1,1,1344,1,1,0,11,6,6,560,42360,255,402,14015,7007,690,690,1
1345,MOBLAND Weed Farm #1345,Uncommon,1,1,1345,1,1,0,11,6,6,640,44040,240,387,14682,7341,680,680,1
1346,MOBLAND Weed Farm #1346,Uncommon,1,1,1346,1,1,0,11,6,6,650,43200,255,412,14167,7083,682,682,1
1347,MOBLAND Weed Farm #1347,Common,1,1,1347,1,1,0,1,4,4,310,44040,260,377,9467,4733,598,598,1
1348,MOBLAND Weed Farm #1348,Epic,1,1,1348,1,1,0,31,12,12,1310,44760,237,497,35942,17971,857,857,1
1349,MOBLAND Weed Farm #1349,Common,1,1,1349,1,1,0,1,4,4,280,42600,255,377,9945,4972,628,628,1
1350,MOBLAND Weed Farm #1350,Common,1,1,1350,1,1,0,1,4,4,280,42720,245,365,9580,4790,570,570,1
1351,MOBLAND Weed Farm #1351,Rare,1,1,1351,1,1,0,21,9,9,860,43680,237,427,24970,12485,783,783,1
1352,MOBLAND Weed Farm #1352,Common,1,1,1352,1,1,0,1,4,4,280,44100,260,362,9820,4910,617,617,1
1353,MOBLAND Weed Farm #1353,Rare,1,1,1353,1,1,0,21,9,9,820,43320,250,445,23707,11853,759,759,1
1354,MOBLAND Weed Farm #1354,Legendary,1,1,1354,1,1,0,41,16,16,1560,42180,255,595,55702,27851,1131,1131,1
1355,MOBLAND Weed Farm #1355,Rare,1,1,1355,1,1,0,21,9,9,820,41640,250,425,23460,11730,723,723,1
1356,MOBLAND Weed Farm #1356,Common,1,1,1356,1,1,0,1,4,4,280,42900,260,367,9457,4728,606,606,1
1357,MOBLAND Weed Farm #1357,Common,1,1,1357,1,1,0,1,4,4,310,42420,257,347,9767,4883,589,589,1
1358,MOBLAND Weed Farm #1358,Uncommon,1,1,1358,1,1,0,11,6,6,640,41700,247,397,13840,6920,640,640,1
1359,MOBLAND Weed Farm #1359,Common,1,1,1359,1,1,0,1,4,4,320,41400,260,372,9990,4995,598,598,1
1360,MOBLAND Weed Farm #1360,Uncommon,1,1,1360,1,1,0,11,6,6,610,43140,237,407,14370,7185,627,627,1
